t_s,mode,wall,x_m,y_m,z_m,nose_x,nose_z,roll_rad,pitch_rad,heading_rad,desired_heading_rad,heading_error_rad,clearance_m,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,left_effort,right_effort,wp_x,wp_z
40.688,self_right,none,-5.074643813776653,1.472857306937949,9.835132060088949,-5.022150437720174,10.25183872606658,1.8455128971737176,0.41969917776718685,0.12531193521368358,3.073634311631957,2.948322376418273,-0.2518387260665804,0.009861467078590664,-0.0032512422973614043,-0.005160691988578477,-0.019748739012023384,-0.062483857525284375,-0.2599317600810311,0.045670374931297865,0.01491992560630933,-4.8,5.8
40.704,self_right,none,-5.074420969672807,1.472798485239343,9.835036861582797,-5.023784208856279,10.251973209787185,1.844937211888567,0.41835843443266607,0.12085772126656633,3.0736876860311884,2.952829964764622,-0.2519732097871845,0.013927756490372267,-0.0036763561628701297,-0.005949906634500228,-0.022330826668938427,-0.08719799389098769,-0.2637493174664433,0.052295233140022,0.0142462193059979,-4.8,5.8
40.72,self_right,none,-5.074121213948915,1.4727329808258998,9.834927621220668,-5.025376846484663,10.252089444306758,1.844264167125381,0.4165565637080331,0.1163201496222479,3.0737598017965677,2.95743965217432,-0.2520894443067583,0.01873473274320187,-0.004094025840203961,-0.006827522632998894,-0.024859003270617852,-0.11637565995100904,-0.2665437706087051,0.05909928378683644,0.01356591191981283,-4.8,5.8
40.736,self_right,none,-5.0737372522242845,1.472662223790549,9.834806165464109,-5.02692447654582,10.25218915988683,1.8435029527265754,0.4142485690276094,0.1116910672865423,3.073852491905758,2.962161424619216,-0.25218915988683044,0.023997607789427916,-0.004422314709434812,-0.007590984785030534,-0.026837594595260597,-0.1482655607050768,-0.27011840392646796,0.06602791584299132,0.012881015207258498,-4.8,5.8
40.752,self_right,none,-5.073264597562172,1.4725880902337753,9.834676284393455,-5.0284298928667805,10.252276391259912,1.8426685897575543,0.41140629229758396,0.10695308569235476,3.073966930182554,2.9670138444901992,-0.25227639125991175,0.029540916382006798,-0.004633347298347937,-0.008117566915897958,-0.028100151469042604,-0.18179395183197444,-0.2752025775763974,0.07302651827973874,0.012193540927839093,-4.8,5.8
40.768,self_right,none,-5.072761022586655,1.4725072332466311,9.83456252853218,-5.029897036259445,10.252369515879376,1.8417851743798908,0.40838165079133343,0.1022351111233926,3.074089275594245,2.9718541644708525,-0.2523695158793764,0.03147343596981309,-0.0050535616965113345,-0.007109741329634527,-0.030626675001808528,-0.193294568152906,-0.27287058613734394,0.08004048006833074,0.011505500841058792,-4.8,5.8
40.784,self_right,none,-5.0722685402626,1.4724222892287901,9.834472023901988,-5.031350799924966,10.252474103472965,1.8408996318762472,0.40542545251204637,0.09757796501448134,3.0742092800781036,2.976631315063622,-0.25247410347296473,0.030780145253441353,-0.005309001115066532,-0.005656539386965658,-0.032145799991321465,-0.1889111954361625,-0.26916770800309187,0.0870151901800174,0.010818906706421988,-4.8,5.8
40.8,self_right,none,-5.07180098251381,1.4723352189625543,9.8343986441205,-5.032806174241863,10.252584493866559,1.8400322489665335,0.40261835241274596,0.0929786910748153,3.0743234264398316,2.9813447353650164,-0.2525844938665589,0.02922235929934503,-0.005441891639742169,-0.004586236343028406,-0.03293005056774187,-0.179390676679885,-0.26614342485293047,0.09389603758605494,0.010135770283432452,-4.8,5.8
40.816,self_right,none,-5.071360314258628,1.472246888824021,9.834335133482618,-5.034270298984119,10.252694226567657,1.8391878960275694,0.39997090651631023,0.08842474637191468,3.0744311073519452,2.9860063609800305,-0.25269422656765705,0.027541765948861263,-0.005520633658330962,-0.0039694148675872044,-0.03339263508556752,-0.16918590270188077,-0.2640085998964523,0.10062841125769338,0.00945810333159457,-4.8,5.8
40.832,self_right,none,-5.070943450929215,1.4721576880219718,9.834276198947151,-5.035746514549137,10.252798809649914,1.8383654591041763,0.3974639961149863,0.08390062866935907,3.074532994871089,2.99063236620173,-0.25279880964991364,0.026053958088344983,-0.00557505012807829,-0.0036834084666542803,-0.0337112356232723,-0.16017759657052388,-0.2628014638009897,0.1071577001661848,0.00878791761041253,-4.8,5.8
40.848,self_right,none,-5.0705449774843085,1.4720677511756588,9.83421858088643,-5.03723606488411,10.252895683605688,1.8375613252116196,0.3950648286612608,0.07939030562711566,3.074630370479528,2.9952400648524122,-0.25289568360568815,0.024904590306616573,-0.005621052894560092,-0.003601128795071465,-0.03398049590703877,-0.15323006962430805,-0.2624970910149613,0.11342929328277941,0.008127224879390701,-4.8,5.8
40.864,self_right,none,-5.070158387519642,1.4719770456263128,9.83416057385844,-5.038738883669074,10.252983704520757,1.836770826054226,0.3927342306224454,0.07487829364455519,3.074724811151298,2.9998465175067426,-0.2529837045207568,0.02416187279166042,-0.005669096834128187,-0.0036254392493815777,-0.03426266780698584,-0.1487452466439285,-0.2630394090147551,0.11938857957873314,0.007478036898032879,-4.8,5.8
40.88,self_right,none,-5.069776680580486,1.4718854074522183,9.834101583673583,-5.040253940928262,10.253062689080071,1.8359888644518798,0.3904301626090192,0.07035025199402496,3.0748180344606704,3.0044677824666453,-0.2530626890800711,0.023856683697227134,-0.005727385880912182,-0.003686886553579553,-0.0346067400828697,-0.14690249641280684,-0.26435069138021394,0.12498094802529613,0.006842365425843444,-4.8,5.8
40.896,self_right,none,-5.069392638432784,1.471792556340966,9.83404180925193,-5.041779357295389,10.253133096091478,1.8352101805259922,0.3881093407581558,0.06579336455285636,3.0749118250396577,3.009118460486801,-0.25313309609147794,0.02400263423142341,-0.005803194453268063,-0.003735901353294524,-0.03505627913965994,-0.1477785139439401,-0.26633581767014985,0.13015178759372045,0.006222222222326575,-4.8,5.8
40.912,self_right,none,-5.06899892514895,1.4716981014690467,9.83398202084522,-5.043312397148038,10.2531958115049,1.8344294537849413,0.38572781425559927,0.06119658995265013,3.075008006146056,3.013811416193406,-0.25319581150490045,0.024607080239600936,-0.005903429494949208,-0.003736775419382512,-0.03565274290331306,-0.15141318590139757,-0.26888651603249336,0.1348464872552582,0.005619619046986457,-4.8,5.8
40.928,self_right,none,-5.068588084580299,1.4716015439743058,9.833923393899186,-5.044849406320301,10.253251994348128,1.8336413359231845,0.38324093069913684,0.05655079921353955,3.075108437496979,3.0185576382834394,-0.25325199434812795,0.02567753554064826,-0.0060348434213003494,-0.003664184127093127,-0.03643672454319841,-0.1578480744762075,-0.27188682257407043,0.1390104359811603,0.005036567659327445,-4.8,5.8
40.944,self_right,none,-5.068182924272287,1.4715023755762877,9.83386929442509,-5.046414659594948,10.253304799184686,1.8328367296229775,0.3805282856352612,0.05185243421260016,3.0752075454529684,3.023355111240368,-0.2533047991846864,0.02532251925074581,-0.0061980248761226864,-0.0033812171309050296,-0.03741209139752794,-0.1718199575265159,-0.2749074493739903,0.1425890227426814,0.004475079818853374,-4.8,5.8
40.96,self_right,none,-5.067792315791417,1.4714001537316563,9.833822660105108,-5.0480186297889045,10.253356927289415,1.8320116809164495,0.3775213504753756,0.047097614709709246,3.075303188060725,3.028205573351016,-0.25335692728941517,0.024413030054403977,-0.006388865289460774,-0.002914644998927621,-0.03855303281403496,-0.1900732673255608,-0.27809664712982257,0.14552763651107214,0.0039371672850686,-4.8,5.8
40.976,self_right,none,-5.067411565166901,1.4712943149679327,9.833785117087396,-5.049658302855261,10.253409737048255,1.8311640175129202,0.37418153835443196,0.04228226968324111,3.0753965497157965,3.0331142800325552,-0.25340973704825487,0.023796914032250677,-0.0066149227327291175,-0.0023464386069556686,-0.03990635310635585,-0.2107321986518743,-0.2815128064116467,0.14777166625758467,0.003424841817477306,-4.8,5.8
40.992,self_right,none,-5.067026784486778,1.4711841277425228,9.833757216920313,-5.051321178586834,10.253463464125803,1.8302915593838136,0.3704795170783262,0.03740302020153388,3.075491066548887,3.0380880463473527,-0.2534634641258027,0.024048792507670804,-0.006886701588114765,-0.0017437604427427774,-0.04153611490783668,-0.2332167477354553,-0.28511672982327335,0.1492665009534708,0.002940115175583818,-4.8,5.8
41.008,self_right,none,-5.066617898597433,1.4710687406889662,9.833738823369982,-5.052987964215727,10.25351760426386,1.829391882321079,0.36638512671672,0.032457923579460854,3.0755916908856777,3.043133767306217,-0.2535176042638607,0.025555368084075786,-0.007211690847286053,-0.001149596895726779,-0.043487756105950764,-0.257576297080053,-0.28881764970131507,0.14995752956998346,0.002484999118892034,-4.8,5.8
41.024,self_right,none,-5.066123898273485,1.4709451303927057,9.833739365280074,-5.054566336147772,10.253580314637935,1.8284594964993364,0.3621967421857799,0.027521479203648818,3.075713635091573,3.048192155887924,-0.25358031463793473,0.030875020246717427,-0.00772564351628539,3.3869380778669186e-05,-0.04657637232706077,-0.2632900983981722,-0.2877659345587818,0.023987673348026237,0.0020615054069062734,-4.8,5.8
41.04,self_right,none,-5.065779130283772,1.4707913853215835,9.833916659756788,-5.0558863563803245,10.253800135288387,1.827411974486242,0.36010797377475184,0.02355640210980029,3.075801619587722,3.0522452174779215,-0.25380013528838674,0.021547999357039667,-0.009609066945134652,0.011080904794632038,-0.0578931266342588,-0.13206971828651098,-0.2246835140706226,0.02392668926858579,0.001671645799130725,-4.8,5.8
41.056,self_right,none,-5.065527327494678,1.4706448426618068,9.834076397184223,-5.057278437425823,10.253995384386078,1.8264328626242712,0.3585712025067959,0.019641477331797677,3.075866366637923,3.0562248893061255,-0.25399538438607827,0.015737674318376874,-0.009158916236037306,0.00998358921462982,-0.05519832258161253,-0.09726319378956635,-0.22316361296287068,0.02381647994877702,0.0013174320550695723,-4.8,5.8
41.072,self_right,none,-5.065303715644638,1.4705018557899725,9.834205223291391,-5.058700284522426,10.25415330900844,1.8254857426815492,0.3571971647833591,0.015723102878550957,3.0759236495486846,3.0602005466701336,-0.2541533090084407,0.01397574062749466,-0.008936679489640787,0.008051631698006868,-0.053917412164890245,-0.08684441795666584,-0.2241630290747588,0.02365905714810416,0.0010008759342270892,-4.8,5.8
41.088,self_right,none,-5.065131710853341,1.470354969939421,9.834340628361058,-5.060096133544801,10.254310440325169,1.8245234426096377,0.35613225825528666,0.011989757043309086,3.0759682989772013,3.063978541933892,-0.2543104403251686,0.01075029945609953,-0.009180365659466073,0.008462816854162126,-0.05543117357411675,-0.06733127669718132,-0.2123350749112276,0.023456432626071316,0.0007239891961072623,-4.8,5.8
41.104,self_right,none,-5.065033650283026,1.4702050232920225,9.834498927283564,-5.061460007770835,10.254483723531232,1.823550237203916,0.35551233412837957,0.008508775319204668,3.075995067487982,3.0674862921687773,-0.25448372353123183,0.006128785644650104,-0.00937166546240517,0.009893682656575324,-0.05661523809724862,-0.039327626528473034,-0.19637232482506045,0.0232106181421827,0.0004887836002143819,-4.8,5.8
41.12,self_right,none,-5.06499412511682,1.4700560710974753,9.834670486758714,-5.062805934080391,10.254664786505732,1.8225878643130617,0.35524346128893886,0.005210002228289676,3.076007603085268,3.0707976008569786,-0.25466478650573166,0.0024703228879083923,-0.009309512159206845,0.01072246719686449,-0.056273414113529645,-0.017190973408470887,-0.1852451695224622,0.022923625455942485,0.00029727090605262597,-4.8,5.8
41.136,self_right,none,-5.064986098667112,1.4699096674474659,9.834844252591852,-5.064145910105571,10.254843412213846,1.82164292250661,0.35516222940618347,0.0020004502902832254,3.0760124002391915,3.0740119499489085,-0.2548434122138463,0.0005016531067445272,-0.009150228125592796,0.010860364571131686,-0.05535356755149377,-0.005276593868271019,-0.1800575951637461,0.022597466326854974,0.0001514628731262153,-4.8,5.8
41.152,self_right,none,-5.06498181965104,1.4697656749711712,9.835010013372013,-5.065496801514187,10.255009697650086,1.8207130384325338,0.35510075302003324,-0.0012261476004465223,3.0760161425188226,3.077242290119269,-0.2550096976500864,0.0002674385044814093,-0.008999529768422481,0.010360048760122583,-0.05448982084531166,-0.003863374230109419,-0.1814541574826401,0.022234152514424146,5.33712609392456e-05,-4.8,5.8
41.168,self_right,none,-5.064956449638732,1.4696229056718042,9.835158894888147,-5.0668785781936245,10.255154496557758,1.819790866125479,0.354908260221694,-0.0045765125346868395,3.0760248153508765,3.0806013278855633,-0.2551544965577577,0.0015856257692566786,-0.008923081210437925,0.00930509475836418,-0.05407662958315536,-0.011873969628498572,-0.18936407029959942,0.021835695778154272,5.007828995948316e-06,-4.8,5.8
41.184,self_right,none,-5.0648894849501405,1.4694787130697509,9.835284849638175,-5.068298221478142,10.255271016690475,1.8188611617840234,0.3544597897154468,-0.008116128455738829,3.0760433796494318,3.0841595081051705,-0.25527101669047525,0.00418529303698407,-0.009012037628332921,0.007872171876687543,-0.05466661521596322,-0.027683070943989536,-0.20104611605749398,0.02140410787754954,0.00013688422340227423,-4.8,5.8
41.2,self_right,none,-5.0643122523603346,1.4692585629408912,9.835459462196663,-5.069640985838768,10.255425656787985,1.8174752519731001,0.35089610114781294,-0.012687801074524132,3.076188635598521,3.0888764366730452,-0.2554256567879847,0.03607703686286417,-0.013759383053725564,0.010913284905495937,-0.0836007481673985,-0.22187363822389433,-0.2558104624157127,0.020941400572114136,0.0010339841434222924,-4.8,5.8
41.216,self_right,none,-5.063523136298512,1.4690341166924734,9.835604694239294,-5.070803378610688,10.255541591965459,1.8161016356679376,0.34603798843706807,-0.01733477842176164,3.0763856884045166,3.0937204668262783,-0.2555415919654589,0.04931975386389886,-0.014027890526106661,0.009077002664393066,-0.08524022672471246,-0.3023878472806794,-0.2611219086754341,0.020449585621352382,0.002721237385647519,-4.8,5.8
41.232,self_right,none,-5.06306022422851,1.4688324102728456,9.835702475685306,-5.071798705051085,10.25561155983676,1.8148559740507004,0.343172308668316,-0.020807408109677294,3.0765014818969867,3.097308890006664,-0.2556115598367601,0.028932004375148673,-0.01260665122674107,0.006111340375744418,-0.0766791090424879,-0.1776753567388601,-0.1907384911516465,0.01993067478476818,0.0051440329213310685,-4.8,5.8
41.248,self_right,none,-5.062872662722703,1.4686631902578273,9.835744453248394,-5.0727569385844955,10.255628128914271,1.8137907735901608,0.3419800805068609,-0.023536163067007624,3.07654843561149,3.1000845986784973,-0.255628128914271,0.011722594112938908,-0.010576250938648411,0.00262359769298671,-0.06434314236399044,-0.07310580284193695,-0.14818371742647204,0.01938667982186585,0.008247759721724637,-4.8,5.8
41.264,self_right,none,-5.062951082395956,1.468526828568064,9.835742034913471,-5.0737384461454695,10.255603479658443,1.8128985801399364,0.3424086970077827,-0.025687024126189797,3.076529047572627,3.102216071698817,-0.25560347965844343,-0.004901229578297337,-0.008522605610211047,-0.00015114593269291389,-0.05185391386737543,0.028073123460131966,-0.11571759617723801,0.018819612492149574,0.01197780675808031,-4.8,5.8
41.28,self_right,none,-5.063286622668617,1.4684218852485174,9.835707439567848,-5.0747783349950435,10.255550196499305,1.8121640930178118,0.34440532073459657,-0.02736463490940388,3.0764457004591774,3.103810335368581,-0.2555501964993052,-0.02097126704132353,-0.006558957471665244,-0.0021622091013814917,-0.03990024703560842,0.12589160568311852,-0.08939444952414934,0.01823148455512371,0.016279563001648803,-4.8,5.8
41.296,self_right,none,-5.0638691720835345,1.468346580921548,9.835651481026254,-5.075893487740116,10.255479321733597,1.8115728150783026,0.3479082674832649,-0.028633235382550092,3.076301062050473,3.104934297433023,-0.25547932173359733,-0.03640933843234617,-0.004706520435585434,-0.003497408849679397,-0.028620145344199856,0.21982181264255882,-0.06674927987669438,0.017624307770292096,0.0210984174236848,-4.8,5.8
41.312,self_right,none,-5.06468600487315,1.4682988678854199,9.835582773632298,-5.0770859633635945,10.255399687333302,1.811111290552574,0.3528392210934986,-0.029528001429332852,3.0760984102754287,3.1056264117047614,-0.255399687333302,-0.05105204935094172,-0.0029820647579991214,-0.004294212122222563,-0.018120448062943495,0.30884270678171794,-0.046021739048013655,0.017000093897159084,0.026379758995439182,-4.8,5.8
41.328,self_right,none,-5.065702978306181,1.4682763610614586,9.835498637468891,-5.078349468265339,10.25530819702145,1.8107698202464404,0.35898842378482604,-0.030115242231003023,3.0758461254212834,3.1059613676522866,-0.25530819702144925,-0.0635608395644095,-0.0014066764975825105,-0.005258510212974665,-0.008536027929287314,0.3847519824580842,-0.02926599510961739,0.016360854695228855,0.03206897668816403,-4.8,5.8
41.344,self_right,none,-5.06688662332242,1.4682758072242372,9.83540016935133,-5.079667859418472,10.2552056481196,1.8105344600859699,0.3661506081500208,-0.030436213460883002,3.0755524821007687,3.105988695561652,-0.2552056481196008,-0.0739778135149135,-3.461482633419018e-05,-0.006154257347668667,-0.00019696721060954991,0.4478496397678502,-0.014843353444004165,0.0157086019240056,0.03811145947311144,-4.8,5.8
41.36,self_right,none,-5.068212059261151,1.4682931777892598,9.835295242137144,-5.081014165991664,10.255100084966834,1.8103856528655753,0.37417290671495507,-0.030485928510638357,3.075223746773973,3.1057096752846114,-0.2551000849668341,-0.08283974617067806,0.0010856603139074244,-0.006557950886511019,0.0066041396008927515,0.5014278247629075,0.0002574257332057222,0.01504534734299369,0.04445259632153154,-4.8,5.8
41.376,self_right,none,-5.069648863336485,1.468324502415198,9.835186054175216,-5.082363751989518,10.254993547684492,1.8103060800379018,0.38286849613221546,-0.030278170540936705,3.0748674618890357,3.105145632429972,-0.2549935476844922,-0.0898002547084209,0.0019577891211435237,-0.006824247620597435,0.011890264030548499,0.5433673353030114,0.014822755759823754,0.014373102711696915,0.051037776204680245,-4.8,5.8
41.392,self_right,none,-5.0711662352191516,1.4683660177725029,9.835072533766642,-5.083701072210754,10.254885441931211,1.8102800643833854,0.39204866551408724,-0.02984928229974766,3.0744912257405863,3.104340508040334,-0.25488544193121143,-0.09483574266669079,0.002594709831552602,-0.007095025535896974,0.015742120586543704,0.5735506101048485,0.027419876152568218,0.013693879789619659,0.057812388093807794,-4.8,5.8
41.408,self_right,none,-5.0727360840193745,1.4684142740489812,9.834954807781672,-5.085019966923383,10.254775133898454,1.8102931005328327,0.40154152387539416,-0.029251511583023058,3.0741019708918675,3.1033534824748905,-0.25477513389845363,-0.09811555001395549,0.003016017279896873,-0.007357874060567706,0.018281075671517634,0.5930268990832526,0.03704579182553045,0.013009690336266101,0.06472182096016628,-4.8,5.8
41.424,self_right,none,-5.074335948077544,1.4684669183374977,9.834833942449173,-5.086319783645613,10.254662940596129,1.8103361164110743,0.411209858783275,-0.028536814829277498,3.073705256355836,3.1022420711851133,-0.2546629405961287,-0.0999915036355855,0.0032902680322769973,-0.007554083281247504,0.019926148970280066,0.6039521003574739,0.04360582169196416,0.012322546111140628,0.07171146377500565,-4.8,5.8
41.44,cruise,none,-5.0759068132394995,1.4685158212805447,9.834717841080078,-5.087591575033459,10.25455526954712,1.8103673557218,0.42069386013676663,-0.02782445155742864,3.0733157737142283,3.101140225271657,-0.2545552695471205,-0.0981790726222258,0.0030564339404473223,-0.007256335568419145,0.01848727422513951,0.592468888181407,0.04373378608073861,0.07756305915831342,0.5248447033972149,-4.8,5.8
41.456,self_right,none,-5.0777258658973,1.4682969485805517,9.834528743638533,-5.089560086270646,10.254361985805176,1.8086194806561333,0.4316676169439992,-0.028180444884422475,3.072863824943435,3.1010442698278573,-0.25436198580517555,-0.1136907911125288,-0.013679543749563892,-0.01181859009657251,-0.08022969972108407,0.6883828601365152,0.022911412737532652,0.010947440383589645,0.08571293513514598,-4.8,5.8
41.472,self_right,none,-5.0792571320841775,1.4681539159017123,9.834322325850975,-5.091470491735199,10.254144709539643,1.8073758740911081,0.44085222247770195,-0.029083527625091612,3.0724825598757124,3.101566087500804,-0.2541447095396432,-0.09570413667986907,-0.008939542427470264,-0.01290111172234126,-0.05398368613063889,0.5758233317931156,-0.02359924367114187,0.01026350240017271,0.09261554162294904,-4.8,5.8
41.488,self_right,none,-5.0807575674140955,1.4680708308416843,9.83420356201194,-5.093243183472897,10.254017936934515,1.8065272443659441,0.4498576714732154,-0.029732037580009748,3.0721103864733257,3.1018424240533355,-0.254017936934515,-0.0937772081198713,-0.005192816251746206,-0.007422739939679225,-0.031295955646305516,0.5640084389246348,-0.01768343876857891,0.009584656683000379,0.09937991394424346,-4.8,5.8
41.504,self_right,none,-5.082238825678953,1.4680370052924008,9.834114568596199,-5.094874842148679,10.25392444352505,1.8060046190955674,0.4587495654029093,-0.030090294048525378,3.0717434548312594,3.101833748879785,-0.25392444352504917,-0.09257864155358207,-0.002114096830222063,-0.005562088483739572,-0.012717457458171759,0.55637623727432,-0.008056691369439036,0.008912914991577045,0.10595144107027943,-4.8,5.8
41.52,self_right,none,-5.083707786655291,1.468044750812673,9.83403010449083,-5.096371364680335,10.253839148928423,1.8057602043695489,0.4675699647416391,-0.030155946583677647,3.0713796378012694,3.1015355843849473,-0.25383914892842263,-0.09181006102112231,0.00048409501701548226,-0.005279006585579504,0.002943255715449171,0.5514400555337143,0.002721715908013308,0.00825028908540649,0.11227551197231292,-4.8,5.8
41.536,self_right,none,-5.085170024006482,1.4680879561247406,9.833940577971925,-5.097743980757128,10.253752316268548,1.8057565717058144,0.4763517313040986,-0.029942466222302122,3.07101739435214,3.1009598605744424,-0.2537523162685478,-0.09138983444942997,0.0027003320042303463,-0.005595407431563882,0.016288312257520823,0.5486222353756228,0.013445744329703597,0.00759879072399309,0.11829751562159407,-4.8,5.8
41.552,self_right,none,-5.086630779364931,1.4681615011739648,9.833843734835334,-5.099006502200515,10.253661363674686,1.8059624856010639,0.4851251938905713,-0.029470272373116682,3.0706553906850895,3.1001256630582064,-0.25366136367468606,-0.09129720990309009,0.004596565576515302,-0.006052696036980903,0.027692911492461596,0.5477640777189663,0.02356070863443844,0.006960431666841036,0.12396284098937496,-4.8,5.8
41.568,self_right,none,-5.088095296880894,1.4682609607636234,9.833740659207814,-5.100173792451147,10.253566944645922,1.8063509061755096,0.4939205491608586,-0.02876228831496492,3.0702923505301634,3.099054638845128,-0.25356694464592167,-0.0915323447476806,0.006216224353657422,-0.006442226719953224,0.03741968461389163,0.5488565289775759,0.0328340665632581,0.006337223673454687,0.12921687704690618,-4.8,5.8
41.584,self_right,none,-5.089568838921142,1.4683824159041101,9.83363384674448,-5.1012609487122935,10.253471070640398,1.8068978092026884,0.5027681327644047,-0.02784195356769287,3.069927018636733,3.0977689722044257,-0.25347107064039776,-0.09209637751551619,0.007590946280414726,-0.006675778958412999,0.045660747528708176,0.551906510854274,0.04118299541656236,0.00573117850333786,0.13400501276544297,-4.8,5.8
41.6,self_right,none,-5.091056543582366,1.4685223110158028,9.833526261716692,-5.102282897300612,10.253376197982249,1.8075813367425633,0.511697641429174,-0.026732597495011754,3.0695581797706146,3.0962907772656263,-0.25337619798224864,-0.09298154132646766,0.008743444480786072,-0.006724064236728284,0.05255518188864765,0.5568714337208343,0.04858263640420245,0.005144307915994921,0.13827263711623577,-4.8,5.8
41.616,self_right,none,-5.0925632120804485,1.468677338316251,9.833420848934608,-5.1032542195704735,10.253284758265773,1.80838111443533,0.5207368915178625,-0.025457529426291124,3.069184702649686,3.094642232075977,-0.2532847582657727,-0.09416678113016895,0.009689206278015705,-0.006588298880201427,0.05819910811353496,0.5636303758190763,0.05501866984663856,0.004578623670930054,0.14196513907053668,-4.8,5.8
41.632,self_right,none,-5.094093077005873,1.4688443476890014,9.833320245687094,-5.104189088969511,10.253198883560504,1.8092777041858132,0.5299104469550928,-0.02404043932219257,3.0688055919387938,3.0928460312609865,-0.25319888356050413,-0.09561655783901475,0.010438085796897638,-0.006287702969615607,0.06265502705027491,0.5719759604467299,0.06046574326077714,0.004036137527647446,0.14502790759959774,-4.8,5.8
41.648,self_right,none,-5.095649585016728,1.4690202875910692,9.833226574074121,-5.1051012332500925,10.253120211017661,1.8102522220343382,0.5392383288181527,-0.02250582422917589,3.0684200379773827,3.0909258622065585,-0.25312021101766113,-0.09728175067844316,0.010996243879234157,-0.0058544758107631064,0.06596323313232053,0.5816193784274689,0.06488233875125912,0.0035188612456514235,0.1474063316746705,-4.8,5.8
41.664,self_right,none,-5.097235052928779,1.4692021820437355,9.833143716136918,-5.106003658508437,10.253052172298721,1.8112861817717338,0.5487339483227055,-0.020879149304932898,3.0680275427212944,3.088906692026227,-0.25305217229872135,-0.09909174450318153,0.011368403291642955,-0.005178621075146973,0.06815507530267913,0.5921417232396791,0.06822138949737182,0.0030288065844458626,0.14904580026700842,-4.8,5.8
41.68,self_right,none,-5.09885041233502,1.4693871895873927,9.83307913968908,-5.106908164092028,10.253001838095134,1.8123618768720033,0.5584027237460001,-0.01918630033398392,3.067628016952721,3.086814317286705,-0.253001838095134,-0.10095996289006964,0.011562971478571934,-0.00403602798989463,0.06928450580172471,0.6030363772163503,0.07045759825896615,0.0025679853035351146,0.14989170234786284,-4.8,5.8
41.696,self_right,none,-5.1004701252738185,1.4695665020298938,9.833040521261992,-5.107823649353563,10.25297614214168,1.8134218635583659,0.5680910920590708,-0.017509285304077724,3.0672279054075187,3.0847371907115964,-0.25297614214168007,-0.10123205867490134,0.011207027656314665,-0.002413651692960173,0.0671161058750893,0.604398191814471,0.0694403225510448,0.0021384091624233443,0.023993464401094518,-4.8,5.8
41.712,self_right,none,-5.1016900657757365,1.4696364828754946,9.83313726573203,-5.108743681836923,10.253078031198378,1.8137695415095993,0.5753642415115643,-0.016795113526691885,3.0669288796988843,3.083723993225576,-0.2530780311983776,-0.07624628136989055,0.004373802850048653,0.006046529377368104,0.026068106920417243,0.4541935646834919,0.03287793458241976,0.0017420899206148554,0.02394193401963693,-4.8,5.8
41.728,self_right,none,-5.103009102420872,1.4697187076850975,9.83318406371168,-5.109739641058958,10.253130131498535,1.814203725040607,0.5832444878085442,-0.01602577795819793,3.0666045245137656,3.0826303024719635,-0.25313013149853525,-0.08243979032094535,0.005139050600181881,0.0029248737280634803,0.030788179738529403,0.4920789887408489,0.03322771641451552,0.001381039337613597,0.023840801192903972,-4.8,5.8
41.744,self_right,none,-5.104428948660718,1.4698069462816552,9.833215391536337,-5.110816292687878,10.253166819485187,1.8146797233088405,0.5917316183973229,-0.0152085482520309,3.0662550515829756,3.0814635998350064,-0.2531668194851875,-0.08874038999039127,0.005514912284863558,0.001957989041043433,0.0330428683529844,0.5299974774465022,0.03458717709153939,0.0010572691729238723,0.02369207768039983,-4.8,5.8
41.76,self_right,none,-5.105877533598666,1.4698797605404044,9.833262587698517,-5.111975193929655,10.25321832172115,1.815051042286019,0.6003899577975745,-0.014518748955630087,3.065898814483351,3.0804175634389814,-0.25321832172114966,-0.09053655862172834,0.004550891171820076,0.002949760136215873,0.027246614410739587,0.5408043750804805,0.030083983147300646,0.0007727911860498651,0.023497775241628695,-4.8,5.8
41.776,self_right,none,-5.107301663254355,1.4699263109345007,9.833332050478585,-5.113210470689759,10.253290484129693,1.8152415726724418,0.6089010045657676,-0.014069053261305838,3.0655490514945614,3.079618104755867,-0.2532904841296926,-0.08900810348053888,0.0029093996310131966,0.004341423754296876,0.01739925709203713,0.5317492676807056,0.02133648890913902,0.0005296171364957586,0.02325990563609474,-4.8,5.8
41.792,self_right,none,-5.1086974697370335,1.4699545581028186,9.833409908200242,-5.114502287903678,10.253369792101136,1.8153058021226633,0.6172441547104042,-0.013821435686941726,3.0652064588195578,3.0790278945064995,-0.25336979210113597,-0.08723790516737887,0.0017654480198738335,0.004866107603561896,0.010554485013973616,0.5213534244452223,0.013166294242630458,0.00032975878376578473,0.022980480623302244,-4.8,5.8
41.808,self_right,none,-5.110050713616687,1.4699688740765713,9.833492931842661,-5.115831078832866,10.253453153027916,1.8152736830681984,0.6253344023042109,-0.013763208838195715,3.064874485519813,3.0786376943580085,-0.25345315302791604,-0.0845777424783367,0.0008947483595474248,0.005188977651267433,0.005341607469223356,0.5056176526770226,0.004807686827050503,0.00017522788736400941,0.02266151196275522,-4.8,5.8
