t_s,x_m,y_m,z_m
30.448,-4.189161802757621,1.4652181827877493,7.317352245709043
30.464,-4.191045093805516,1.4653844247132537,7.325746530459875
30.48,-4.192896499200834,1.4655558802866946,7.334127524304501
30.496,-4.194720433671485,1.4657316603241433,7.342483336814304
30.512,-4.196519307185829,1.4659113142310218,7.350801515505792
30.528,-4.198287388312598,1.4660950851309777,7.359051520562866
30.544,-4.200018232649002,1.4662838907088431,7.367211507265892
30.56,-4.201707182236393,1.4664788456107358,7.3752686162853704
30.576,-4.203349023793031,1.4666811213349389,7.38321076190076
30.592,-4.204937989421611,1.466892095858311,7.391028205663717
30.608,-4.2064681328565765,1.467113262291375,7.3987136502015485
30.624,-4.207934338142312,1.4673459057980793,7.406261534175194
30.64,-4.209338805278231,1.467591720145507,7.41369826480512
30.656,-4.2106928005068625,1.467849485277822,7.421062924502926
30.672,-4.211997107565658,1.468119165255808,7.428364413657591
30.688,-4.21324862136561,1.4684013255850232,7.4355994917012325
30.704,-4.214446311473588,1.4686959398347985,7.442765309382078
30.72,-4.215591090700367,1.4690025167997005,7.449859641158798
30.736,-4.216686161941463,1.4693200328886513,7.45688101933163
30.752,-4.217737129316682,1.469646917595685,7.463828805624557
30.768,-4.21875203625252,1.4699810540334142,7.470703209551596
30.784,-4.219741288813389,1.4703198055633813,7.477505254121181
30.8,-4.220717464775791,1.4706600678443713,7.4842366825480955
30.816,-4.221695003383603,1.4709983468846457,7.490899800013784
30.832,-4.222689777373232,1.4713308621240295,7.497497244934979
30.848,-4.2237185550150125,1.4716536722458389,7.504031685606967
30.864,-4.224798368475227,1.4719628195479846,7.510505440006419
30.88,-4.225945815709556,1.4722544862403304,7.516920019097618
30.896,-4.227177371786531,1.4725251485968645,7.523279065117219
30.912,-4.228625487468404,1.472770114973245,7.52996684250551
30.928,-4.230235457859567,1.4729804349108453,7.5368480112787735
30.944,-4.231945201208523,1.4731673255815314,7.543730701695605
30.96,-4.233782900410803,1.4733262412939159,7.550644825784329
30.976,-4.2357780399458465,1.473455066471815,7.557669531061505
30.992,-4.237926654809015,1.4735549537172683,7.564818411322799
31.008,-4.240212433317712,1.4736292669205315,7.572073101562274
31.024,-4.242622502770479,1.4736802618859242,7.579414983212218
31.04,-4.245146468482131,1.473709553748979,7.586826742167685
31.056,-4.2477754768151215,1.4737184178365463,7.594292393018958
31.072,-4.250624250283668,1.473695934373853,7.602058645550316
31.088,-4.253488764389924,1.4736562083728975,7.609529415153033
31.104,-4.256397569804577,1.473603250581476,7.616930272970475
31.12,-4.259346805726781,1.4735404642668712,7.6242989527500376
31.136,-4.262326388122662,1.473470217458516,7.631645946225204
31.152,-4.26532543371186,1.4733944486044173,7.6389745008914955
31.168,-4.268333581209353,1.4733147498261738,7.646284140188522
31.184,-4.27134160427328,1.4732323181590994,7.65357177775144
31.2,-4.274338584258231,1.4731479076942162,7.6608222095930705
31.216,-4.277312964636374,1.4730617646394275,7.668009671977569
31.232,-4.280260757373846,1.4729739298702218,7.6751248505799845
31.248,-4.283179713383487,1.472883851680859,7.682157147793466
31.264,-4.286070190300088,1.472790374500035,7.689097093942698
31.28,-4.288934435917669,1.472692004250046,7.695936715022848
31.296,-4.291775553626424,1.4725872162619809,7.702669804484241
31.312,-4.294603886447598,1.4724741963762733,7.709309491314376
31.328,-4.297438147391289,1.472350328499366,7.715894360447014
31.344,-4.300285092014482,1.4722144370419716,7.722439196107744
31.36,-4.30314641067095,1.4720659592630874,7.728938801888447
31.376,-4.305296375484835,1.470036690415569,7.734131602407725
31.392,-4.307914691703929,1.4687396018686487,7.740355939493205
31.408,-4.310647968214258,1.4679657730596094,7.746706167742637
31.424,-4.313462819907857,1.4674710466151766,7.753025073235707
31.44,-4.316312509824199,1.4671325222049043,7.759301523142789
31.456,-4.319175588617534,1.4668799039972635,7.765539418425357
31.472,-4.322033291147094,1.4666763040224482,7.771748355781696
31.488,-4.32486995543649,1.4665025731229384,7.777939714514621
31.504,-4.327670934702623,1.4663496912533485,7.784126011075361
31.52,-4.330422170078952,1.4662142578216433,7.790320191515161
31.536,-4.3331099439093075,1.4660959984947106,7.796534990367768
31.552,-4.335720926994127,1.4659963057161687,7.802782186181787
31.568,-4.338249933530149,1.4659169726024053,7.809092710680909
31.584,-4.340812698626005,1.4658535786370641,7.815833192439776
31.6,-4.3433694529026905,1.4657931461316098,7.822823442115437
31.616,-4.345857218034181,1.465749265436709,7.829891914715342
31.632,-4.348270918910082,1.4657282666518163,7.837095340564687
31.648,-4.3506325925728815,1.4657287936853118,7.844505206963605
31.664,-4.352954507120229,1.465747086770893,7.852119724533668
31.68,-4.355240338041038,1.4657814952295496,7.859912208364565
31.696,-4.357490340301182,1.465831555627379,7.867859571378222
31.712,-4.359703077628426,1.4658972595285031,7.87594129268918
31.728,-4.361876337300204,1.465978709227271,7.884138761863854
31.744,-4.364059554640446,1.4660827508148122,7.892692130226929
31.76,-4.3661047000847715,1.46621097624664,7.901065908868504
31.776,-4.368087948580051,1.4663485511527397,7.909447888484527
31.792,-4.370022251394018,1.4664945991189648,7.917838506767686
31.808,-4.37191670900197,1.4666476506983788,7.926230251475763
31.824,-4.373778184988451,1.4668064064223212,7.9346127917729845
31.84,-4.375611538159581,1.466969907470874,7.942974537032482
31.856,-4.3774196638765375,1.467137583241705,7.951303228767826
31.872,-4.379201416273306,1.4673093435592195,7.959580160825027
31.888,-4.380947452270183,1.4674858636965655,7.967770364136182
31.904,-4.382653421793204,1.467668262988956,7.975862647551885
31.92,-4.384314248348435,1.4678576339742961,7.983844298293582
31.936,-4.385924330076343,1.4680552691706417,7.99170477343966
31.952,-4.387477737488372,1.468262634514315,7.9994359234631975
31.968,-4.3889687303628815,1.468481222757287,8.007031957016546
31.984,-4.3903960682965595,1.4687123734872516,8.014501621789613
32.0,-4.391768456125369,1.4689566497293292,8.021887502353488
32.016,-4.393093138619436,1.46921269508107,8.029211480472583
32.032,-4.394365796926051,1.469481539114661,8.036470178462826
32.048,-4.39558494554742,1.4697632876500353,8.043660550675364
32.064,-4.3967506824143685,1.4700576410549737,8.050780118454309
32.08,-4.397865355582715,1.4703637514358858,8.057827123852036
32.096,-4.39893365571225,1.470680219531657,8.06480062296903
32.112,-4.399962707937668,1.4710050845071012,8.07170052102302
32.128,-4.400962035709809,1.4713358428324788,8.078527558122307
32.144,-4.401943415342167,1.4716694914312423,8.08528323818695
32.16,-4.402920611260473,1.4720025972872657,8.091969695343947
32.176,-4.4039089924566,1.4723313928983808,8.098589491778952
32.192,-4.404925035138775,1.472651895917007,8.10514534233699
32.208,-4.405985724499771,1.472960049501061,8.11163976286775
32.224,-4.407107878376024,1.47325187762261,8.118074641634967
32.24,-4.408307428259871,1.4735236465465749,8.124450736167331
32.256,-4.4097169750605385,1.4737712810777728,8.131154986233213
32.272,-4.411281504154318,1.4739858649296738,8.138046735327032
32.288,-4.412944536496261,1.4741771388120577,8.14493994930122
32.304,-4.414721716437061,1.474340095017413,8.151819777396142
32.32,-4.416647719121918,1.474472978134265,8.158772345360818
32.336,-4.4187347693481165,1.4745751328600616,8.165850833542947
32.352,-4.420967527379815,1.4746501519387734,8.17304716918629
32.368,-4.423330498459288,1.4747009905547066,8.180341901457988
32.384,-4.425811625316404,1.474729585881618,8.187716396018383
32.4,-4.428401153715829,1.4747373111570852,8.195153439744127
32.416,-4.431090625889393,1.4747252851950823,8.20263718462549
32.432,-4.433973856076234,1.4746841310538659,8.210365230339468
32.448,-4.436868422411767,1.4746272757624455,8.217820683646378
32.464,-4.439802584446326,1.4745580504994915,8.225211211570393
32.48,-4.44277195073716,1.474479831366409,8.232571517605
32.496,-4.444977698139439,1.4725065185294477,8.239002484212811
32.512,-4.447634003138319,1.4713870272512835,8.246154775665348
32.528,-4.450479527047195,1.4707778728020187,8.253440128302561
32.544,-4.453404625843882,1.470438104343766,8.260720657653378
32.56,-4.456351784699027,1.47023694094425,8.267942620091269
32.576,-4.459295886182853,1.4701065112778018,8.275094123961594
32.592,-4.462223145993949,1.4700118826986697,8.282164763550213
32.608,-4.465127427725452,1.4699343572444374,8.289145117567086
32.624,-4.468007482147933,1.4698633736045104,8.296026980875752
32.64,-4.470864799476393,1.4697925886671088,8.302803682317407
32.656,-4.473700247815071,1.4697184735741167,8.309469899111061
32.672,-4.476537265530795,1.4696360967620263,8.316066783287434
32.688,-4.479386189766256,1.4695427958490286,8.322625344170413
32.704,-4.48224952651778,1.4694370872631628,8.32914044611522
32.72,-4.485127272994039,1.469318629633132,8.335607598696722
32.736,-4.488018267065377,1.4691876647072983,8.342024192191879
32.752,-4.490919870424332,1.4690450288396397,8.348389819184877
32.768,-4.493827934506067,1.4688920956163725,8.354706346586982
32.784,-4.4967367591922365,1.4687307562641043,8.360977939077989
32.8,-4.49963911841691,1.4685633922976078,8.367210990343949
32.816,-4.502526342926062,1.4683928362160714,8.373413951634289
32.832,-4.505388465279868,1.468222313907614,8.379597044813412
32.848,-4.508214425491752,1.4680553673175423,8.385771853770157
32.864,-4.510992332256711,1.4678957582195005,8.391950793819381
32.88,-4.51370976904424,1.4677473563979986,8.398146465708962
32.896,-4.51635412733492,1.4676140180109962,8.404370908808545
32.912,-4.518912940541037,1.4674994626080409,8.410634777380436
32.928,-4.521398482784738,1.4674060620660474,8.417013741986738
32.944,-4.5239100685375115,1.4673293441933852,8.423816055711033
32.96,-4.526405370226534,1.4672595602657263,8.430849382877987
32.976,-4.528832117992317,1.4672083158708273,8.437967748056368
32.992,-4.531207112435291,1.4671802119592898,8.445279544643679
33.008,-4.533544413992266,1.4671717666395054,8.452808296618459
33.024,-4.535847771987859,1.467181060662332,8.460525860792467
33.04,-4.538117162942491,1.4672075179919872,8.468407994337928
33.056,-4.540351022937448,1.467251002569407,8.476433226546899
33.072,-4.542547013403645,1.467311516563823,8.484582179145844
33.088,-4.544702566139756,1.467389020775766,8.492837068101569
33.104,-4.546864137640258,1.4674905930555588,8.501425332900096
33.12,-4.548884688794914,1.4676168357002564,8.509814488287553
33.136,-4.550844694547881,1.4677518382486563,8.518204449638619
33.152,-4.552757360887804,1.4678949997592656,8.526598252349299
33.168,-4.554631590910948,1.4680449430348486,8.534988397467965
33.184,-4.55647392809927,1.4682004134147506,8.543364017333543
33.2,-4.558288782788179,1.468360509979889,8.551712856328537
33.216,-4.560078495656175,1.4685247508309847,8.560022077958385
33.232,-4.561834793744181,1.4686933975640943,8.568253966723589
33.248,-4.563553018855498,1.4688673676355348,8.5763938625914
33.264,-4.565228513462395,1.4690476713704206,8.584428090579541
33.28,-4.566856024915336,1.4692354848215505,8.592344688950448
33.296,-4.568429707040473,1.4694322447792367,8.6001342456688
33.312,-4.569943606263913,1.4696395116061944,8.607789899320014
33.328,-4.571393156328444,1.4698584341478205,8.615305985337427
33.344,-4.5727825155156765,1.4700911516840254,8.62271884807859
33.36,-4.5741238372476065,1.470335867590839,8.630064937617107
33.376,-4.575414693336273,1.4705934333789115,8.63734685067926
33.392,-4.576652718076187,1.4708642692842477,8.644561447006453
33.408,-4.577837240781424,1.47114827686503,8.65170603608059
33.424,-4.578969715187984,1.471444807026212,8.658778584884837
33.44,-4.5800539022166165,1.4717526441220479,8.665777840842798
33.456,-4.581095983089402,1.472069995166313,8.672703389360983
33.472,-4.582104564013642,1.4723945012631208,8.679555660461693
33.488,-4.583090572260385,1.4727232728264994,8.686335880423947
33.504,-4.584067035763426,1.4730529508734367,8.693045962837871
33.52,-4.585048743933142,1.4733797947287695,8.699688333054732
33.536,-4.586051792281878,1.4736997951186837,8.706265680869919
33.552,-4.587093020525848,1.4740088098947919,8.712780637760579
33.568,-4.588189362837549,1.4743027174744254,8.719235377070758
33.584,-4.589357140516356,1.474577580255967,8.725631138277286
33.6,-4.59062366461169,1.4748297977463638,8.732008483105453
33.616,-4.5913918793164195,1.4731698089898357,8.73775526266518
33.632,-4.592700738500584,1.4722384872391157,8.744468179315735
33.648,-4.594301641372338,1.471796293409475,8.751319693949101
33.664,-4.59612015936793,1.4716242324479891,8.758291208435093
33.68,-4.598134353916292,1.47158815189694,8.765389168254778
33.696,-4.6003129610039455,1.4716158003178907,8.772594188008913
33.712,-4.60263401225469,1.4716666214439353,8.779888696873414
33.728,-4.605081446338138,1.471718632617693,8.787256678993906
33.744,-4.607642953502267,1.4717604254137282,8.794683199344105
33.76,-4.6103084541546275,1.4717864982913635,8.802154227021497
33.776,-4.613168248720389,1.4717826035810975,8.8098634724292
33.792,-4.616045894304796,1.4717628143052532,8.817314033334814
33.808,-4.618966999885701,1.4717303691095966,8.824703451189041
33.824,-4.621925615079134,1.4716882975426315,8.832063862183682
